INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV,CPSF_MAJOR,CPSF_MINOR,CPSF_ANGLE
320,232,RACS_0303-37A,8587,17,8585,OBSERVED,03 03 49.787,-37 38 10.68,45.9574458333333,-37.6363,242.059702989882,-60.3275529145256,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
321,233,RACS_0334-37A,8587,21,8585,OBSERVED,03 34 28.085,-37 38 10.68,53.6170208333333,-37.6363,240.502756067887,-54.3216898747806,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
322,234,RACS_0405-37A,8595,22,8594,OBSERVED,04 05 06.382,-37 38 10.68,61.2765916666667,-37.6363,240.085012324605,-48.2633391058734,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
323,235,RACS_0435-37A,8587,22,8585,OBSERVED,04 35 44.68,-37 38 10.68,68.9361666666667,-37.6363,240.423568415939,-42.2040562938773,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
324,236,RACS_0506-37A,8595,23,8594,OBSERVED,05 06 22.978,-37 38 10.68,76.5957416666667,-37.6363,241.313497289292,-36.179346342367,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
325,237,RACS_0537-37A,8587,23,8585,OBSERVED,05 37 01.276,-37 38 10.68,84.2553166666667,-37.6363,242.642222266434,-30.217979137843,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
326,238,RACS_0607-37A,8641,10,8644,OBSERVED,06 07 39.574,-37 38 10.68,91.9148916666667,-37.6363,244.349300450305,-24.346577548192,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
327,238,RACS_0607-37A,12479,10,12455,OBSERVED,06 07 39.574,-37 38 10.68,91.9148916666667,-37.6363,244.349300450305,-24.346577548192,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
328,239,RACS_0638-37A,8641,12,8644,OBSERVED,06 38 17.872,-37 38 10.68,99.5744666666666,-37.6363,246.406162426028,-18.5922611213898,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
329,239,RACS_0638-37A,12480,12,12455,OBSERVED,06 38 17.872,-37 38 10.68,99.5744666666666,-37.6363,246.406162426028,-18.5922611213898,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
330,240,RACS_0708-37A,8641,14,8644,OBSERVED,07 08 56.17,-37 38 10.68,107.234041666667,-37.6363,248.805226885624,-12.9844593217897,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
331,240,RACS_0708-37A,12482,14,12455,OBSERVED,07 08 56.17,-37 38 10.68,107.234041666667,-37.6363,248.805226885624,-12.9844593217897,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
332,241,RACS_0739-37A,8641,16,8644,OBSERVED,07 39 34.468,-37 38 10.68,114.893616666667,-37.6363,251.553599824674,-7.55636982902071,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
333,241,RACS_0739-37A,13796,0,13818,OBSERVED,07 39 34.468,-37 38 10.68,114.893616666667,-37.6363,251.553599824674,-7.55636982902071,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
334,242,RACS_0810-37A,8598,8,8594,OBSERVED,08 10 12.765,-37 38 10.68,122.5531875,-37.6363,254.668949869979,-2.3462647462885,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
335,242,RACS_0810-37A,13797,0,13818,OBSERVED,08 10 12.765,-37 38 10.68,122.5531875,-37.6363,254.668949869979,-2.3462647462885,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
336,243,RACS_0840-37A,8598,9,8594,OBSERVED,08 40 51.063,-37 38 10.68,130.2127625,-37.6363,258.176170750751,2.60132492942639,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
337,244,RACS_0911-37A,8598,7,8594,OBSERVED,09 11 29.361,-37 38 10.68,137.8723375,-37.6363,262.103819853767,7.23458086633263,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
338,245,RACS_0942-37A,8598,6,8594,OBSERVED,09 42 07.659,-37 38 10.68,145.5319125,-37.6363,266.479556453091,11.493794054388,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
339,246,RACS_1012-37A,8598,10,8594,OBSERVED,10 12 45.957,-37 38 10.68,153.1914875,-37.6363,271.323908697009,15.3115147858726,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
340,247,RACS_1043-37A,8598,11,8594,OBSERVED,10 43 24.255,-37 38 10.68,160.8510625,-37.6363,276.642114240827,18.613998000037,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
341,248,RACS_1114-37A,8597,21,8594,OBSERVED,11 14 02.553,-37 38 10.68,168.5106375,-37.6363,282.414597048851,21.3245236218017,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
342,249,RACS_1144-37A,8597,20,8594,OBSERVED,11 44 40.851,-37 38 10.68,176.1702125,-37.6363,288.587995196008,23.3689763750139,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
343,250,RACS_1214-31A,8593,33,8594,OBSERVED,12 14 07.058,-31 23 14.77,183.529408333333,-31.3874361111111,293.658765601675,30.81142585898,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
344,251,RACS_1242-31A,8593,4,8594,OBSERVED,12 42 21.176,-31 23 14.77,190.588233333333,-31.3874361111111,300.659304729128,31.4442194180071,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
345,251,RACS_1242-31A,12430,4,12455,OBSERVED,12 42 21.176,-31 23 14.77,190.588233333333,-31.3874361111111,300.659304729128,31.4442194180071,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
346,252,RACS_1310-31A,8593,6,8594,OBSERVED,13 10 35.294,-31 23 14.77,197.647058333333,-31.3874361111111,307.71537233256,31.3063820465933,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
347,252,RACS_1310-31A,12425,6,12455,OBSERVED,13 10 35.294,-31 23 14.77,197.647058333333,-31.3874361111111,307.71537233256,31.3063820465933,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
348,253,RACS_1338-31A,8593,5,8594,OBSERVED,13 38 49.411,-31 23 14.77,204.705879166667,-31.3874361111111,314.655460509526,30.4033021753887,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
349,253,RACS_1338-31A,12427,5,12455,OBSERVED,13 38 49.411,-31 23 14.77,204.705879166667,-31.3874361111111,314.655460509526,30.4033021753887,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
350,254,RACS_1407-31A,8593,7,8594,OBSERVED,14 07 03.529,-31 23 14.77,211.764704166667,-31.3874361111111,321.325263416145,28.769092278743,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
351,254,RACS_1407-31A,12435,7,12455,OBSERVED,14 07 03.529,-31 23 14.77,211.764704166667,-31.3874361111111,321.325263416145,28.769092278743,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
352,255,RACS_1435-31A,8593,16,8594,OBSERVED,14 35 17.647,-31 23 14.77,218.823529166667,-31.3874361111111,327.607198137202,26.4606139515403,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
353,256,RACS_1503-31A,8593,17,8594,OBSERVED,15 03 31.764,-31 23 14.77,225.88235,-31.3874361111111,333.428612253843,23.5487708609731,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
354,256,RACS_1503-31A,12437,17,12455,OBSERVED,15 03 31.764,-31 23 14.77,225.88235,-31.3874361111111,333.428612253843,23.5487708609731,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
355,257,RACS_1531-31A,8591,8,8590,OBSERVED,15 31 45.882,-31 23 14.77,232.941175,-31.3874361111111,338.759097359093,20.1097817372507,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
356,257,RACS_1531-31A,12504,8,12509,OBSERVED,15 31 45.882,-31 23 14.77,232.941175,-31.3874361111111,338.759097359093,20.1097817372507,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
357,258,RACS_1600-31A,8591,7,8590,OBSERVED,16 00 00,-31 23 14.77,240.0,-31.3874361111111,343.601186806573,16.218339891847,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
358,258,RACS_1600-31A,13816,0,13818,OBSERVED,16 00 00,-31 23 14.77,240.0,-31.3874361111111,343.601186806573,16.218339891847,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
359,259,RACS_1628-31A,8591,6,8590,OBSERVED,16 28 14.117,-31 23 14.77,247.058820833333,-31.3874361111111,347.979240108347,11.943266382195,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
360,260,RACS_1656-31A,8591,5,8590,OBSERVED,16 56 28.235,-31 23 14.77,254.117645833333,-31.3874361111111,351.92958929127,7.34539621595384,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
361,261,RACS_1724-31A,8591,4,8590,OBSERVED,17 24 42.352,-31 23 14.77,261.176466666667,-31.3874361111111,355.493156369124,2.47708330210741,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
362,262,RACS_1752-31A,8591,3,8590,OBSERVED,17 52 56.47,-31 23 14.77,268.235291666667,-31.3874361111111,358.710587726626,-2.61738777539306,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
363,262,RACS_1752-31A,10469,4,10485,OBSERVED,17 52 56.47,-31 23 14.77,268.235291666667,-31.3874361111111,358.710587726626,-2.61738777539306,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
364,263,RACS_1821-31A,8591,0,8590,OBSERVED,18 21 10.588,-31 23 14.77,275.294116666667,-31.3874361111111,1.61927925937674,-7.90088766805641,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
365,264,RACS_1849-31A,8591,2,8590,OBSERVED,18 49 24.705,-31 23 14.77,282.3529375,-31.3874361111111,4.25168770120832,-13.3424022808651,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
366,265,RACS_1917-31A,8591,1,8590,OBSERVED,19 17 38.823,-31 23 14.77,289.4117625,-31.3874361111111,6.634315862399,-18.9160089612176,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
367,266,RACS_1945-31A,8595,2,8594,OBSERVED,19 45 52.941,-31 23 14.77,296.4705875,-31.3874361111111,8.78687116343269,-24.5999126407106,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
368,267,RACS_2014-31A,8595,3,8594,OBSERVED,20 14 07.058,-31 23 14.77,303.529408333333,-31.3874361111111,10.7211654163077,-30.375618875292,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
369,268,RACS_2042-31A,8595,10,8594,OBSERVED,20 42 21.176,-31 23 14.77,310.588233333333,-31.3874361111111,12.4391769966623,-36.2272003257096,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
370,269,RACS_2110-31A,8595,4,8594,OBSERVED,21 10 35.294,-31 23 14.77,317.647058333333,-31.3874361111111,13.9293504507003,-42.1405802255678,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
371,270,RACS_2138-31A,8595,6,8594,OBSERVED,21 38 49.411,-31 23 14.77,324.705879166667,-31.3874361111111,15.159316372501,-48.1028095092625,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
372,271,RACS_2207-31A,8595,5,8594,OBSERVED,22 07 03.529,-31 23 14.77,331.764704166667,-31.3874361111111,16.060804525444,-54.1011314904408,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
373,272,RACS_2235-31A,8595,7,8594,OBSERVED,22 35 17.647,-31 23 14.77,338.823529166667,-31.3874361111111,16.4958450074538,-60.1213705454948,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
374,273,RACS_2303-31A,8587,10,8585,OBSERVED,23 03 31.764,-31 23 14.77,345.88235,-31.3874361111111,16.1717955384904,-66.1444449291807,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
375,273,RACS_2303-31A,12515,10,12509,OBSERVED,23 03 31.764,-31 23 14.77,345.88235,-31.3874361111111,16.1717955384904,-66.1444449291807,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
376,274,RACS_2331-31A,8587,12,8585,OBSERVED,23 31 45.882,-31 23 14.77,352.941175,-31.3874361111111,14.3885680315516,-72.1363954703515,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
377,274,RACS_2331-31A,12457,12,12455,OBSERVED,23 31 45.882,-31 23 14.77,352.941175,-31.3874361111111,14.3885680315516,-72.1363954703515,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
378,275,RACS_0000-31A,8587,9,8585,OBSERVED,00 00 00,-31 23 14.77,0.0,-31.3874361111111,9.07267709056135,-78.0097156394312,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
379,275,RACS_0000-31A,12518,9,12509,OBSERVED,00 00 00,-31 23 14.77,0.0,-31.3874361111111,9.07267709056135,-78.0097156394312,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
380,276,RACS_0028-31A,8587,11,8585,OBSERVED,00 28 14.117,-31 23 14.77,7.05882083333333,-31.3874361111111,351.458305354646,-83.3876774146033,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
381,276,RACS_0028-31A,12456,11,12455,OBSERVED,00 28 14.117,-31 23 14.77,7.05882083333333,-31.3874361111111,351.458305354646,-83.3876774146033,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
382,277,RACS_0056-31A,8587,8,8585,OBSERVED,00 56 28.235,-31 23 14.77,14.1176458333333,-31.3874361111111,288.784258095479,-85.6017708946346,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
383,278,RACS_0124-31A,8587,7,8585,OBSERVED,01 24 42.352,-31 23 14.77,21.1764666666667,-31.3874361111111,245.331238673502,-81.5904387724107,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
384,279,RACS_0152-31A,8587,5,8585,OBSERVED,01 52 56.47,-31 23 14.77,28.2352916666667,-31.3874361111111,234.221214540091,-75.9406991720229,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
385,280,RACS_0221-31A,8587,15,8585,OBSERVED,02 21 10.588,-31 23 14.77,35.2941166666667,-31.3874361111111,230.593338806122,-70.0074115928312,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
386,281,RACS_0249-31A,8587,6,8585,OBSERVED,02 49 24.705,-31 23 14.77,42.3529375,-31.3874361111111,229.459352637389,-63.9986238573774,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
387,282,RACS_0317-31A,8587,16,8585,OBSERVED,03 17 38.823,-31 23 14.77,49.4117625,-31.3874361111111,229.4561025557,-57.9737868681769,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
388,283,RACS_0345-31A,8583,13,8585,OBSERVED,03 45 52.941,-31 23 14.77,56.4705875,-31.3874361111111,230.080149848559,-51.9595397304672,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
389,284,RACS_0414-31A,8583,0,8585,OBSERVED,04 14 07.058,-31 23 14.77,63.5294083333333,-31.3874361111111,231.109879093601,-45.9725802344373,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
390,285,RACS_0442-31A,8583,14,8585,OBSERVED,04 42 21.176,-31 23 14.77,70.5882333333333,-31.3874361111111,232.438115028008,-40.026313626692,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
391,286,RACS_0510-31A,8583,16,8585,OBSERVED,05 10 35.294,-31 23 14.77,77.6470583333333,-31.3874361111111,234.011925932497,-34.1334372345504,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,0,0,0,,0,-1.0,-1.0,-1.0
