INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV,FSCALE,FMETHOD
135,128,RACS_0244-60,21592,0,21585,IMAGED,02 44 34.285,-60 19 18.17,41.1428541666667,-60.3217138888889,280.715553815166,-51.6484684815084,-45.0,5117770374.93081,905.748479394226,905.74848,36,5165880972.671,125135963,10.2,8.5,8.01,-0.044286493211985,2.62026715278625,187.813678964851,166.41858416361,221.624755307097,134.402386076456,1621.82055021587,5166376452,3673,1,0,0,,0,0.9799,SUMSS
136,129,RACS_0325-60,21891,0,21934,IMAGED,03 25 42.857,-60 19 18.17,51.4285708333333,-60.3217138888889,275.578635187361,-47.7910798678971,-45.0,5118200445.21101,895.795199898987,895.7952,36,5165896593.529,125216131,10.3,8.60000000000001,-15.34,-0.012262686155736,2.5611891746521,181.818561963986,163.251052710346,202.082112177695,130.434033427086,1558.77167494585,5166412885,3704,1,0,0,,0,1.0196,SUMSS
137,130,RACS_0406-60,33405,0,33429,IMAGED,04 06 51.428,-60 19 18.17,61.7142833333333,-60.3217138888889,272.100428419663,-43.3227959532555,-45.0,5143191594.1728,915.70175984314,915.70176,36,5165790106.377,126272198,10.4,8.20000000000001,-8.58,-0.081272207200527,3.037757396698,172.158755223958,155.453422654662,195.605562175741,129.388116393998,2396.27916323334,5166350867,3886,1,0,0,,0,1.0033,SUMSS
138,131,RACS_0448-60,22322,0,22352,IMAGED,04 48 00,-60 19 18.17,72.0,-60.3217138888889,270.049106350658,-38.476730950119,-45.0,5118896266.74009,905.748479394226,905.74848,36,5165884564.632,125424591,10.0,8.39999999999999,-5.23,-0.019966259598732,3.23216390609741,184.079633985651,164.221677914361,207.821241274845,135.618682080856,2053.28039868042,5166413559,3810,1,0,0,,0,1.0179,SUMSS
139,132,RACS_0529-60,22450,0,22476,IMAGED,05 29 08.571,-60 19 18.17,82.2857125,-60.3217138888889,269.187560941281,-33.4370798590743,-45.0,5119246241.42784,905.7484803479,905.74848,36,5165887066.57,125071218,9.69999999999998,8.79999999999999,7.6,-0.021629989147186,1.88728225231171,209.605876563477,185.345033096235,252.723263748331,149.194533600464,1788.01171350161,5166416256,3480,1,0,0,,0,1.0527,SUMSS
140,133,RACS_0610-60,22453,0,22476,IMAGED,06 10 17.142,-60 19 18.17,92.571425,-60.3217138888889,269.319984220433,-28.350752856838,-45.0,5119249824.60864,905.748479394226,905.74848,36,5165887288.181,125408418,9.60000000000001,8.70000000000001,19.37,-0.013724345713854,1.0148754119873,199.034387575776,180.447208999959,217.232573813726,144.50067445205,1849.66178537741,5166416588,3457,1,0,0,,0,1.0025,SUMSS
141,134,RACS_0651-60,22454,0,22476,IMAGED,06 51 25.714,-60 19 18.17,102.857141666667,-60.3217138888889,270.29888332466,-23.3399292798221,-45.0,5119251019.00224,895.795199898987,895.7952,36,5165887363.42,125280551,9.69999999999998,8.79999999999999,6.4,-0.005883086007088,0.505189478397369,195.962162173351,177.403756265193,222.549063963297,143.224159110644,1552.62913573133,5166416800,3390,1,0,0,,0,0.9978,SUMSS
142,135,RACS_0732-60,22455,0,22476,IMAGED,07 32 34.285,-60 19 18.17,113.142854166667,-60.3217138888889,272.017362482571,-18.5119500394705,-45.0,5119252213.39584,895.795199898987,895.7952,36,5165887435.652,125134312,9.69999999999998,8.89999999999999,-5.22,-0.007664084900171,0.884244859218597,191.443885141518,170.445137554121,230.526873812648,137.224540964951,1646.23534794292,5166416971,3441,1,0,0,,0,0.98,SUMSS
143,136,RACS_0813-60,22332,0,22352,IMAGED,08 13 42.857,-60 19 18.17,123.428570833333,-60.3217138888889,274.397575174527,-13.9660985806127,-45.0,5118908280.34905,905.748479394226,905.74848,36,5165885177.958,125410396,10.0,8.39999999999999,-7.54,-0.00590579258278,0.799888074398041,182.741332001117,165.039673655342,206.977974184481,137.757924152711,1695.42472958123,5166414957,3549,1,0,0,,0,1.0346,SUMSS
144,137,RACS_0854-60,22333,0,22352,IMAGED,08 54 51.428,-60 19 18.17,133.714283333333,-60.3217138888889,277.378987343651,-9.79765107035669,-45.0,5118909474.74265,905.748479394226,905.74848,36,5165885238.587,125362514,10.0,8.39999999999999,-20.03,-0.011481311172247,2.24547672271729,158.476114803283,144.604987295249,183.312044624065,118.767280946227,1699.51150609972,5166415026,3609,1,0,0,,0,0.893,SUMSS
145,138,RACS_0936-60,22463,0,22476,IMAGED,09 36 00,-60 19 18.17,144.0,-60.3217138888889,280.907363479983,-6.0994318641053,-45.0,5119261748.63808,905.748479394226,905.74848,36,5165888016.612,125226530,9.69999999999998,8.70000000000001,16.24,-0.02552050165832,0.805755198001862,196.345433206184,177.462429034547,208.697150785986,138.208809209983,1623.48905185844,5166417351,3563,1,0,0,,0,0.9825,ELEV
146,139,RACS_1017-60,22341,0,22352,IMAGED,10 17 08.571,-60 19 18.17,154.2857125,-60.3217138888889,284.924714513642,-2.96106884264246,-45.0,5118919019.93817,905.7484803479,905.74848,36,5165885764.865,125443037,9.69999999999998,7.7,16.0,-0.051871057599783,3.30062222480774,204.948266936374,174.491553336571,710.146713202856,141.112854252752,47381.931494394,5166415556,3440,1,0,0,,75,0.9828,ELEV
147,140,RACS_1058-60,22342,0,22352,IMAGED,10 58 17.142,-60 19 18.17,164.571425,-60.3217138888889,289.360821886563,-0.466015764394113,-45.0,5118920214.33177,905.7484803479,905.74848,36,5165885830.104,125361018,9.60000000000001,7.80000000000001,7.1,-0.040701504796743,3.07205986976624,257.291615672073,196.287653751834,692.100632593557,152.521932275318,45205.0758175182,5166415745,3196,1,0,0,,75,0.9829,ELEV
148,141,RACS_1139-60,22343,0,22352,IMAGED,11 39 25.714,-60 19 18.17,174.857141666667,-60.3217138888889,294.1274620125,1.31326770749438,-45.0,5118921408.72537,905.7484803479,905.74848,36,5165885902.57,125455355,9.60000000000001,7.80000000000001,-2.22,-0.042631629854441,0.640147209167481,195.096223066258,170.968911008387,332.83666769662,140.032371651075,18664.9684354586,5166415770,3415,1,0,0,,75,0.9823,ELEV
149,142,RACS_1218-55,22050,0,22069,IMAGED,12 18 00,-55 43 29.41,184.5,-55.7248361111111,298.20182610933,6.83951369789339,-45.0,5118407902.97433,905.7484803479,905.74848,36,5165882507.091,125576245,9.29999999999999,7.99999999999999,18.39,-0.009380606934428,0.85091495513916,189.124660901974,170.979295849997,212.586265218288,140.095061068185,1543.93875201249,5166410362,3377,1,0,0,,75,0.9906,ELEV
150,143,RACS_1254-55,22052,0,22069,IMAGED,12 54 00,-55 43 29.41,193.5,-55.7248361111111,303.295464782035,7.14510296862758,-45.0,5118410291.76154,905.748479394226,905.74848,36,5165882626.167,125637080,9.69999999999998,8.39999999999999,21.59,-0.006642852909863,1.00052607059479,186.905093154172,168.094292696973,213.583711257685,137.839282681272,1568.83625457515,5166410680,3489,1,0,0,,0,0.9906,ELEV
151,144,RACS_1330-55,22053,0,22069,IMAGED,13 30 00,-55 43 29.41,202.5,-55.7248361111111,308.381374965848,6.73836378842423,-45.0,5118411486.15513,905.7484803479,905.74848,36,5165882687.115,125598306,9.69999999999998,8.5,13.73,-0.016053769737482,2.35200476646423,188.562287853063,169.952170391872,216.696543714739,135.070525071107,2100.77843125261,5166410926,3677,1,0,0,,0,0.9903,ELEV
152,145,RACS_1406-55,22054,0,22069,IMAGED,14 06 00,-55 43 29.41,211.5,-55.7248361111111,313.352826359799,5.63101386296869,-45.0,5118412690.50201,895.795199898987,895.7952,36,5165882744.653,125636177,9.5,8.60000000000001,4.14,-0.024991247802973,2.4988853931427,189.537247699486,171.307057001477,217.712186071106,141.468124446204,1666.27824810189,5166410992,3613,1,0,0,,0,0.9895,ELEV
153,146,RACS_1442-55,22351,0,22352,IMAGED,14 42 00,-55 43 29.41,220.5,-55.7248361111111,318.112294333152,3.85394755474211,-45.0,5118930953.9209,905.748479394226,905.74848,36,5165886470.572,125439310,9.0,7.90000000000002,-12.02,-0.007746246177703,1.13816154003143,191.058013949949,173.379752496883,222.601710862884,142.414165126385,1680.31549701168,5166415804,3457,1,0,0,,75,0.9884,ELEV
154,147,RACS_1517-55,23864,0,23883,IMAGED,15 18 00,-55 43 29.41,229.5,-55.7248361111111,322.577610584194,1.45386896931881,-45.0,5121432349.87661,905.7484803479,905.74848,36,5165787592.417,126001929,9.19999999999998,7.99999999999999,-4.15,-0.113543875515461,1.57836902141571,216.453741708449,188.029727634073,280.504561688016,142.225799956438,9385.10653140193,5166350100,3813,1,0,0,,75,0.9891,ELEV
155,148,RACS_1554-55,22178,0,22177,IMAGED,15 54 00,-55 43 29.41,238.5,-55.7248361111111,326.684432656131,-1.51117893274607,-45.0,5118682542.94464,905.7484803479,905.74848,36,5165884503.517,125466965,9.5,7.6,36.08,-0.014764015562832,1.22909474372864,242.034702852446,194.704271263717,286.117768277217,149.89094066125,7417.94440832909,5166413601,3329,1,0,0,,75,0.989,ELEV
156,149,RACS_1629-55,20311,0,20307,IMAGED,16 30 00,-55 43 29.41,247.5,-55.7248361111111,330.385014110448,-4.97636110427086,-45.0,5115582572.10201,905.748479394226,905.74848,36,5165818770.823,125447049,9.60000000000001,7.7,34.01,-0.007740681059659,1.21487641334534,197.327229957213,176.404487633806,223.955646807121,142.640813003212,1648.7461935599,5166357384,3276,1,0,0,,75,0.9893,ELEV
157,150,RACS_1706-55,20228,0,20214,IMAGED,17 06 00,-55 43 29.41,256.5,-55.7248361111111,333.644145453482,-8.8738557690644,-45.0,5115407375.79456,915.70175984314,915.70176,36,5165794297.883,125371647,9.60000000000001,8.5,-4.63,-0.038823001086712,4.63137865066528,193.618756033386,173.03554754959,232.353975348064,144.139974889621,2395.63377386027,5166354212,3493,1,0,0,,0,1.0383,SUMSS
158,151,RACS_1742-55,20397,0,20435,IMAGED,17 42 00,-55 43 29.41,265.5,-55.7248361111111,336.433383311837,-13.1354598071384,-45.0,5115755504.37005,905.7484803479,905.74848,36,5165840484.392,125525185,10.8,8.5,-0.31,-0.082550816237927,4.63839101791382,195.554393233857,172.449818928714,211.699345738042,130.63627742148,2945.54815723597,5166363990,3418,1,0,0,,0,0.9755,SUMSS
159,152,RACS_1818-55,21298,0,21297,IMAGED,18 18 00,-55 43 29.41,274.5,-55.7248361111111,338.724417522308,-17.6938512580838,-45.0,5117306821.26374,915.70175984314,915.70176,36,5165870951.691,124919013,9.19999999999998,8.1,-9.06,-0.00741173652932,0.740816116333008,189.301195278974,169.935898505624,218.827112556275,140.753803295591,1469.50549669315,5166379525,3510,1,0,0,,0,1.0097,SUMSS
160,153,RACS_1854-55,20361,0,20358,IMAGED,18 54 00,-55 43 29.41,283.5,-55.7248361111111,340.481926892499,-22.4825383579566,-45.0,5115676034.28595,895.795199898987,895.7952,36,5165839522.152,125574447,10.9,8.39999999999999,14.86,-0.012287898920476,0.878429651260376,180.292258181335,163.729786810538,214.959597011469,133.61570585914,1647.89561504254,5166361065,3444,1,0,0,,0,0.9799,SUMSS
161,154,RACS_1930-55,20274,0,20270,IMAGED,19 30 00,-55 43 29.41,292.5,-55.7248361111111,341.655774496276,-27.4345401440145,-45.0,5115505488.70387,905.7484803479,905.74848,36,5165795171.976,125549872,9.69999999999998,8.30000000000002,26.54,-0.01905926130712,0.947738945484161,182.998830429088,163.51206539415,211.937825100133,131.09181137594,3409.24348258548,5166355164,3439,1,0,0,,0,1.0459,SUMSS
162,155,RACS_2006-55,20512,0,20510,IMAGED,20 06 00,-55 43 29.41,301.5,-55.7248361111111,342.172021572121,-32.4797289933301,-45.0,5116021451.25619,895.795199898987,895.7952,36,5165843484.95,125540870,10.8,8.5,-8.14,-0.018348537385464,1.3278751373291,179.9462129665,161.707123606382,208.051210576703,130.180418270442,4911.60941212331,5166356004,3494,1,0,0,,0,0.9522,SUMSS
163,156,RACS_2042-55,20952,0,20953,IMAGED,20 42 00,-55 43 29.41,310.5,-55.7248361111111,341.922124089495,-37.5405492739056,-45.0,5116715664.33523,905.7484803479,905.74848,36,5165866797.446,125463443,9.69999999999998,8.39999999999999,24.21,-0.00815191026777,1.23897814750671,173.754306790385,156.823515851277,192.248898491539,128.760974790716,1793.91450083106,5166413113,3805,1,0,0,,0,0.9616,SUMSS
164,157,RACS_2118-55,20899,0,20892,IMAGED,21 18 00,-55 43 29.41,319.5,-55.7248361111111,340.750188441926,-42.5255407535071,-45.0,5116630632.35827,905.748479394226,905.74848,36,5165861023.557,125445536,9.5,8.20000000000001,28.49,-0.005968545563519,1.39360010623932,191.993194478277,173.142328137533,213.483662436944,141.710620707631,1478.89730963908,5166410515,3478,1,0,0,,0,1.0241,SUMSS
165,158,RACS_2154-55,21883,0,21934,IMAGED,21 54 00,-55 43 29.41,328.5,-55.7248361111111,338.440421237764,-47.3198517991955,-45.0,5118186204.83213,905.748479394226,905.74848,36,5165895905.427,125271147,9.79999999999999,8.20000000000001,32.15,-0.032448802143335,1.56661736965179,183.650096669915,165.984741126219,216.096900867542,133.301201177757,2054.76486850792,5166412576,3921,1,0,0,,0,1.0082,SUMSS
166,159,RACS_2230-55,21882,0,21934,IMAGED,22 30 00,-55 43 29.41,337.5,-55.7248361111111,334.713716396652,-51.7721731305612,-45.0,5118185010.43853,905.748479394226,905.74848,36,5165895804.661,125355404,9.5,8.5,8.68,-0.005895272362977,0.373796612024307,177.967188886751,162.207792759521,194.062749969324,130.974278262671,1465.39756825803,5166411919,3830,1,0,0,,0,1.021,SUMSS
167,160,RACS_2306-55,20955,0,20953,IMAGED,23 06 00,-55 43 29.41,346.5,-55.7248361111111,329.258624966812,-55.6796839270905,-45.0,5116726035.65299,905.7484803479,905.74848,36,5165866808.835,125569543,9.9,8.20000000000001,34.83,-0.017986923456192,1.58337700366974,178.817676914631,160.363497589007,203.895936225745,132.394372135555,1536.15109137556,5166413275,3688,1,0,0,,0,1.0131,SUMSS
168,161,RACS_2342-55,20559,0,20609,IMAGED,23 42 00,-55 43 29.41,355.5,-55.7248361111111,321.847662642282,-58.7798550548964,-45.0,5116125154.48051,895.795199898987,895.7952,36,5165850602.998,125489003,10.9,8.39999999999999,20.82,-0.024894801899791,1.81086766719818,179.68427631217,161.380286490728,209.916772220214,131.992275048575,1981.55480477437,5166357306,3560,1,0,0,,0,1.0233,SUMSS
169,162,RACS_0018-55,20560,0,20609,IMAGED,00 18 00,-55 43 29.41,4.5,-55.7248361111111,312.584909375654,-60.7723253542113,-45.0,5116126348.87411,895.795199898987,895.7952,36,5165850630.112,125497219,10.9,8.39999999999999,14.4,-0.014777600765228,0.902048707008362,179.848142161557,162.229605774013,202.16256410408,128.951517363846,1510.67740834139,5166357385,3630,1,0,0,,0,1.0181,SUMSS
170,163,RACS_0054-55,21455,0,21430,IMAGED,00 54 00,-55 43 29.41,13.5,-55.7248361111111,302.178370474173,-61.3996674494794,-45.0,5117591071.45766,905.7484803479,905.74848,36,5165875913.033,125373180,9.60000000000001,8.5,11.26,-0.019327549263835,1.71917569637299,178.586814207356,159.970903712184,201.340081563318,131.117637639933,1695.28557937882,5166402755,3629,1,0,0,,0,1.0455,SUMSS
171,164,RACS_0130-55,21456,0,21430,IMAGED,01 30 00,-55 43 29.41,22.5,-55.7248361111111,291.866859531082,-60.5672781779371,-45.0,5117592265.85126,895.795199898987,895.7952,36,5165875968.706,125336982,9.5,8.5,4.97,-0.011912326328456,0.963340640068054,186.39986704154,166.564471933094,213.839629482784,134.517084323892,1774.81513451081,5166402908,3497,1,0,0,,0,1.0728,SUMSS
172,165,RACS_0205-55,21457,0,21430,IMAGED,02 06 00,-55 43 29.41,31.5,-55.7248361111111,282.840315842745,-58.3991538433098,-45.0,5117593647.91949,895.795199898987,895.7952,36,5165876024.461,125366826,9.60000000000001,8.60000000000001,-6.11,-0.016201738268137,0.741139948368073,180.55661896408,161.320045503138,206.049222116783,132.14592194893,1536.6425850022,5166403010,3493,1,0,0,,0,1.0573,SUMSS
173,166,RACS_0242-55,21593,0,21585,IMAGED,02 42 00,-55 43 29.41,40.5,-55.7248361111111,275.712518793692,-55.1660568331034,-45.0,5117771569.32441,905.7484803479,905.74848,36,5165881032.79,125178120,9.69999999999998,8.30000000000002,25.74,-0.007106756791472,1.14728248119354,192.166690388108,172.989813302367,223.496470481742,141.772559344813,1689.9913451334,5166376425,3548,1,0,0,,0,0.9956,SUMSS
174,167,RACS_0317-55,33120,0,33089,IMAGED,03 18 00,-55 43 29.41,49.5,-55.7248361111111,270.521320730732,-51.1663365688447,-45.0,5142327656.65728,915.70175984314,915.70176,36,5165789802.802,126246075,9.60000000000001,7.99999999999999,-6.08,-0.029459185898304,0.782497227191925,178.253759181968,160.51536747033,197.034754813075,132.947400024505,1345.89946455563,5166350326,3889,1,0,0,,0,1.06,SUMSS
175,167,RACS_0317-55,21822,0,21802,IMAGED,03 18 00,-55 43 29.41,49.5,-55.7248361111111,270.521320730732,-51.1663365688447,-45.0,5118113727.59078,806.215680627136,806.21568,36,5169022205.965,125183179,9.60000000000001,8.60000000000001,-20.58,-0.006365728098899,0.760961890220642,189.123070266531,170.549163157736,213.883138562125,139.118386870229,1498.51565576642,5169258839,3451,0,0,0,,0,0.9873,ELEV
176,168,RACS_0354-55,21894,0,21934,IMAGED,03 54 00,-55 43 29.41,58.5,-55.7248361111111,267.015276676561,-46.654308565257,-45.0,5118204028.39181,895.795199898987,895.7952,36,5165896851.763,125290865,9.60000000000001,8.5,4.18,-0.009542166255414,1.12988483905792,182.275384686628,164.234816901439,208.195998888786,134.554739259984,1480.22402119336,5166413225,3854,1,0,0,,0,1.0415,SUMSS
177,169,RACS_0429-55,21895,0,21934,IMAGED,04 30 00,-55 43 29.41,67.5,-55.7248361111111,264.883121548824,-41.8246300788455,-45.0,5118205222.78541,895.795199898987,895.7952,36,5165896945.182,125282824,9.60000000000001,8.60000000000001,-7.31,-0.005473606288433,1.12706553936005,176.787068880956,157.389999572735,199.441506158299,129.825005273275,4383.1632513749,5166413438,3864,1,0,0,,0,0.9931,SUMSS
178,170,RACS_0506-55,22323,0,22352,IMAGED,05 06 00,-55 43 29.41,76.5,-55.7248361111111,263.854094209475,-36.8225028337589,-45.0,5118897530.80666,905.748479394226,905.74848,36,5165884628.387,125519890,9.29999999999999,8.30000000000002,-4.45,-0.009379937313497,1.32527828216553,186.796826022567,168.157228442359,209.777921703649,138.596394046136,1604.57270051746,5166413723,3415,1,0,0,,0,1.033,SUMSS
179,171,RACS_0541-55,22449,0,22476,IMAGED,05 42 00,-55 43 29.41,85.5,-55.7248361111111,263.721517400286,-31.7587345760364,-45.0,5119245156.52032,905.7484803479,905.74848,36,5165886995.336,125212246,9.10000000000001,8.79999999999999,-23.82,-0.010316488333046,0.974693238735199,198.40989278987,179.962202636783,211.819536722847,144.64817937875,1600.79409724434,5166416161,3593,1,0,0,,0,0.9937,SUMSS
180,172,RACS_0618-55,22033,0,22069,IMAGED,06 18 00,-55 43 29.41,94.5,-55.7248361111111,264.337057544487,-26.7223066605389,-45.0,5118387618.63206,895.795199898987,895.7952,36,5165881464.108,125398299,9.79999999999999,8.30000000000002,27.83,-0.007478187792003,0.650556564331055,186.004010901087,168.056984664826,206.307500415255,135.588321445428,1458.19758025693,5166408658,3605,1,0,0,,0,0.9847,SUMSS
181,173,RACS_0653-55,22034,0,22069,IMAGED,06 54 00,-55 43 29.41,103.5,-55.7248361111111,265.597835514606,-21.789381161647,-45.0,5118388813.02566,905.748479394226,905.74848,36,5165881524.868,125534080,9.69999999999998,8.30000000000002,21.65,-0.005593095906079,0.851953625679016,182.430714832756,167.043708758952,205.766950748519,134.599168182215,1688.97880175275,5166408777,3621,1,0,0,,0,0.9794,SUMSS
182,174,RACS_0730-55,22456,0,22476,IMAGED,07 30 00,-55 43 29.41,112.5,-55.7248361111111,267.433911757024,-17.0294189801808,-45.0,5119253397.83616,905.748479394226,905.74848,36,5165887503.036,125190986,9.10000000000001,8.79999999999999,26.72,-0.009298960678279,0.664829909801483,192.939996542623,176.147299199469,206.336389926026,139.963305553213,1589.35932586421,5166416975,3517,1,0,0,,0,0.9887,SUMSS
183,175,RACS_0805-55,22331,0,22352,IMAGED,08 06 00,-55 43 29.41,121.5,-55.7248361111111,269.797772093013,-12.5092022291863,-45.0,5118907085.95545,905.7484803479,905.74848,36,5165885114.852,125581793,9.4,8.5,-13.31,-0.005732633173466,0.677967429161072,182.281837717881,165.180717338323,207.769632650051,135.111061531672,1669.39721697785,5166414815,3546,1,0,0,,0,1.0319,SUMSS
184,176,RACS_0842-55,22334,0,22352,IMAGED,08 42 00,-55 43 29.41,130.5,-55.7248361111111,272.655550010734,-8.29528976125822,-45.0,5118910669.13625,895.795199898987,895.7952,36,5165885301.862,125521143,9.29999999999999,8.30000000000002,2.24,-0.011392110027373,1.94912803173065,176.328985668095,160.331598922783,202.411173295035,131.498806206185,1529.36641616765,5166415124,3433,1,0,0,,0,0.9899,ELEV
185,177,RACS_0917-55,22462,0,22476,IMAGED,09 18 00,-55 43 29.41,139.5,-55.7248361111111,275.979341091368,-4.45515564365779,-45.0,5119260604.01088,905.748479394226,905.74848,36,5165887943.647,125269101,8.79999999999999,8.20000000000001,26.78,-0.084663346409798,2.24145889282227,206.618009981533,183.83592813025,229.153128061187,148.542190676181,1840.52167458389,5166417353,3439,1,0,0,,75,0.9903,ELEV
186,178,RACS_0954-55,22340,0,22352,IMAGED,09 54 00,-55 43 29.41,148.5,-55.7248361111111,279.74012998042,-1.05705710765646,-45.0,5118917825.54457,905.748479394226,895.7952,36,5165885692.609,125265721,9.10000000000001,7.7,24.2,-0.007007915060967,0.915955543518066,199.502858698501,176.735990190468,275.091731428308,143.878546531683,16784.360123529,5166415463,3342,1,0,0,,75,0.9904,ELEV
187,179,RACS_1029-55,29330,0,29291,IMAGED,10 30 00,-55 43 29.41,157.5,-55.7248361111111,283.901246362363,1.83141954018844,-45.0,5134253742.60057,905.7484803479,905.74848,36,5166685274.745,124842540,9.4,7.7,-7.05,-0.041198782622814,1.09691631793976,194.495269684901,168.690187386787,726.932813796403,134.793828026819,65886.1625111483,5166902773,3374,1,0,0,,75,0.9893,ELEV
188,179,RACS_1029-55,22111,0,22120,OBSERVED,10 30 00,-55 43 29.41,157.5,-55.7248361111111,283.901246362363,1.83141954018844,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
189,180,RACS_1106-55,22048,0,22069,IMAGED,11 06 00,-55 43 29.41,166.5,-55.7248361111111,288.412775869649,4.14614985104379,-45.0,5118405514.18714,905.748479394226,905.74848,36,5165882382.272,125582927,9.60000000000001,7.80000000000001,29.68,-0.006032090168446,0.715408325195313,190.906108972141,172.319527877406,216.083362462427,143.234670029648,1793.11823862583,5166410328,3372,1,0,0,,75,0.9902,ELEV
190,181,RACS_1141-55,22049,0,22069,IMAGED,11 42 00,-55 43 29.41,175.5,-55.7248361111111,293.207834485351,5.83041870663821,-45.0,5118406708.58073,895.795199898987,895.7952,36,5165882442.785,125624917,9.79999999999999,8.30000000000002,26.72,-0.006018805783242,0.897242665290833,185.360162677016,168.177307998327,211.451134130325,138.203064541714,1611.83269435693,5166410336,3454,1,0,0,,0,0.9906,ELEV
191,182,RACS_1216-51,22051,0,22069,IMAGED,12 16 21.818,-51 07 06.396,184.090908333333,-51.1184433333333,297.330544315936,11.3714421271108,-45.0,5118409097.36793,905.748479394226,905.74848,36,5165882567.127,125662071,9.10000000000001,7.80000000000001,35.44,-0.014389270916581,2.05389380455017,190.884723762303,171.515176522669,220.586858991928,141.919925709492,2018.59228588017,5166410540,3334,1,0,0,,75,0.9951,ELEV
192,183,RACS_1249-51,21924,0,21934,IMAGED,12 49 05.454,-51 07 06.396,192.272725,-51.1184433333333,302.555731832443,11.7515898996042,-45.0,5118239915.49581,895.795199898987,895.7952,36,5165899781.855,125311599,9.5,8.1,42.25,-0.012404540553689,2.82989859580994,175.486637451986,157.596455909015,199.919299574767,130.289725324151,1473.04351105347,5166415647,3703,1,0,0,,0,0.9776,SUMSS
193,184,RACS_1321-51,21925,0,21934,IMAGED,13 21 49.09,-51 07 06.396,200.454541666667,-51.1184433333333,307.788114087058,11.4666243078457,-45.0,5118241030.26317,905.748479394226,905.74848,36,5165899887.512,125320472,9.4,8.20000000000001,34.57,-0.005330994259566,2.95680117607117,177.778816647314,158.965669517034,203.775700272617,133.570926290163,1707.94637014108,5166415642,3637,1,0,0,,0,1.0063,SUMSS
194,185,RACS_1354-51,22055,0,22069,IMAGED,13 54 32.727,-51 07 06.396,208.6363625,-51.1184433333333,312.92855442794,10.5242909748831,-45.0,5118413874.94233,895.795199898987,895.7952,36,5165882804.695,125555740,9.29999999999999,8.39999999999999,32.7,-0.006007832009345,1.53777205944061,191.46573128216,174.764221153492,213.021497245006,143.344224515537,1515.43587698063,5166411018,3552,1,0,0,,0,1.018,SUMSS
195,186,RACS_1427-51,22056,0,22069,IMAGED,14 27 16.363,-51 07 06.396,216.818179166667,-51.1184433333333,317.885820529277,8.9494765121044,-45.0,5118415069.33594,895.795199898987,895.7952,36,5165882864.258,125537408,9.29999999999999,8.5,28.05,-0.041475772857666,7.47446155548096,186.458897290184,166.413835300223,210.15213830821,136.575722888808,1766.97173235238,5166411114,3460,1,0,0,,0,0.9603,SUMSS
196,187,RACS_1459-51,22475,0,22476,IMAGED,15 00 00,-51 07 06.396,225.0,-51.1184433333333,322.583187351474,6.78140957842409,-45.0,5119276081.36128,955.51488068512,955.51488,36,5165888973.296,125224250,9.29999999999999,8.5,-65.98,-0.017771868035197,0.66636997461319,200.829655793616,181.348990790658,218.510036657255,143.831056519912,1897.71419494041,5166418208,3363,1,0,0,,0,0.9932,ELEV
197,188,RACS_1532-51,23824,0,23823,IMAGED,15 32 43.636,-51 07 06.396,233.181816666667,-51.1184433333333,326.961709111473,4.06972491801028,-45.0,5121352774.61952,915.70175984314,915.70176,36,5165782720.145,125853114,9.29999999999999,7.6,45.31,-0.007494905497879,0.659534633159637,206.334718516175,183.893799978711,239.155543489634,145.036903816828,4502.78307191525,5166349490,3184,1,0,0,,75,0.994,ELEV
198,189,RACS_1605-51,22353,0,22352,IMAGED,16 05 27.272,-51 07 06.396,241.363633333333,-51.1184433333333,330.980067129058,0.870259744247067,-45.0,5118940389.63033,905.7484803479,905.74848,36,5165886539.005,125444500,8.79999999999999,7.7,36.15,-0.032985635101795,1.45764398574829,258.627196609576,218.518463780391,584.052045969849,158.880550477839,32488.6996733692,5166416043,3442,1,0,0,,75,0.995,ELEV
199,190,RACS_1638-51,20438,0,20435,IMAGED,16 38 10.909,-51 07 06.396,249.545454166667,-51.1184433333333,334.611679112957,-2.75864916691216,-45.0,5115840624.82061,905.748479394226,905.74848,36,5165841616.641,125464446,10.0,7.99999999999999,21.35,-0.029754500836134,1.11990535259247,226.522178451957,187.912463614599,580.522956467746,150.846857420156,41945.5698520895,5166367399,3388,1,0,0,,75,0.995,ELEV
