INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV,FSCALE,FMETHOD
991,944,RACS_0626+04,67609,0,67636,OBSERVED,06 26 51.94,+04 40 25.59,96.7164166666667,4.673775,205.961665051084,-3.3116781395251,-45.0,5237640996.839807,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
992,945,RACS_0648+04,67790,0,67808,OBSERVED,06 48 21.492,+04 40 25.59,102.08955,4.673775,208.420942111976,1.4460289740531,-45.0,5237986940.670335,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
993,946,RACS_0709+04,67611,0,67636,OBSERVED,07 09 51.044,+04 40 25.59,107.462683333333,4.673775,210.854006319715,6.21979591685381,-45.0,5237642958.741886,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
994,947,RACS_0731+04,67368,0,67390,OBSERVED,07 31 20.597,+04 40 25.59,112.835820833333,4.673775,213.294649867426,11.0009246084003,-45.0,5237128237.4741745,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
995,948,RACS_0752+04,67683,0,67702,OBSERVED,07 52 50.149,+04 40 25.59,118.208954166667,4.673775,215.778025327401,15.7807123422124,-45.0,5237730317.132158,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
996,949,RACS_0814+04,67370,0,67390,OBSERVED,08 14 19.701,+04 40 25.59,123.5820875,4.673775,218.342524363539,20.5499819204397,-45.0,5237131157.766526,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
997,950,RACS_0835+04,67371,0,67390,OBSERVED,08 35 49.253,+04 40 25.59,128.955220833333,4.673775,221.032023501362,25.2984934732288,-45.0,5237132593.250686,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
998,951,RACS_0857+04,67372,0,67390,OBSERVED,08 57 18.805,+04 40 25.59,134.328354166667,4.673775,223.89876756295,30.0142200044848,-45.0,5237133858.2019825,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
999,952,RACS_0918+04,67331,0,67348,OBSERVED,09 18 48.358,+04 40 25.59,139.701491666667,4.673775,227.007210644311,34.6823622971219,-45.0,5237047454.77363,836.0755200665283,836.0755200000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1000,953,RACS_0940+04,67373,0,67390,OBSERVED,09 40 17.91,+04 40 25.59,145.074625,4.673775,230.439241076779,39.2839251848129,-45.0,5237135401.623934,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1001,954,RACS_1001+04,68007,0,67979,OBSERVED,10 01 47.462,+04 40 25.59,150.447758333333,4.673775,234.301367753596,43.7936614251119,-45.0,5238340046.438782,895.7952008526611,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1002,955,RACS_1023+04,67399,0,67390,OBSERVED,10 23 17.014,+04 40 25.59,155.820891666667,4.673775,238.734318774393,48.1769285413035,-45.0,5237225039.978878,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1003,956,RACS_1044+04,67447,0,67457,OBSERVED,10 44 46.567,+04 40 25.59,161.194029166667,4.673775,243.92497942093,52.3849557277016,-45.0,5237311121.695103,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1004,957,RACS_1106+04,67401,0,67390,OBSERVED,11 06 16.119,+04 40 25.59,166.5671625,4.673775,250.118142246526,56.3477762295987,-45.0,5237227271.061887,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1005,958,RACS_1127+04,67295,0,67304,IMAGED,11 27 45.671,+04 40 25.59,171.940295833333,4.673775,257.61864514948,59.9644249798234,-45.0,5236969102.553471,895.7951998989868,895.7952000000001,-1,5256922156.890167,123683619,13.100000000000003,8.700000000000012,-73.75,-0.0066358353942632675,1.5768433809280396,231.70297847490474,224.48306618959356,56.20949768042518,161.19490383818382,878.8582622960729,5256924095,4536,0,0,0,,100,1.0,
1006,959,RACS_1149+04,67340,0,67348,OBSERVED,11 49 15.223,+04 40 25.59,177.313429166667,4.673775,266.757901812794,63.0916604899432,-45.0,5237056253.47315,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1007,960,RACS_1210+09,67803,0,67808,OBSERVED,12 10 44.776,+09 20 32.95,182.686566666667,9.34248611111111,272.644195322699,69.7845017021856,-45.0,5238005931.528574,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1008,961,RACS_1232+09,73815,0,73825,OBSERVED,12 32 14.328,+09 20 32.95,188.0597,9.34248611111111,287.731665882807,71.6453730464569,-45.0,5254115141.247358,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1009,962,RACS_1253+09,67300,0,67304,OBSERVED,12 53 43.88,+09 20 32.95,193.432833333333,9.34248611111111,304.783519025051,72.2059880135373,-45.0,5236974119.006591,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1010,963,RACS_1315+09,67302,0,67304,OBSERVED,13 15 13.432,+09 20 32.95,198.805966666667,9.34248611111111,321.573007028529,71.3482395577294,-45.0,5236976059.89619,895.7952008526611,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1011,964,RACS_1336+09,68354,0,68356,OBSERVED,13 36 42.985,+09 20 32.95,204.179104166667,9.34248611111111,336.066876723274,69.247934300541,-45.0,5238957234.954622,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1012,965,RACS_1358+09,68386,0,68387,OBSERVED,13 58 12.537,+09 20 32.95,209.5522375,9.34248611111111,347.62344466266,66.2338078857746,-45.0,5239044205.166974,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1013,966,RACS_1419+09,-1,-1,-1,--NULL--,14 19 42.089,+09 20 32.95,214.925370833333,9.34248611111111,356.61149946815,62.6081126265576,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1014,967,RACS_1441+09,69522,0,69524,OBSERVED,14 41 11.641,+09 20 32.95,220.298504166667,9.34248611111111,3.66255416179805,58.5846558957412,-45.0,5241282805.997951,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1015,968,RACS_1502+09,-1,-1,-1,--NULL--,15 02 41.194,+09 20 32.95,225.671641666667,9.34248611111111,9.32579920963565,54.3008917505412,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1016,969,RACS_1524+09,71716,0,71719,OBSERVED,15 24 10.746,+09 20 32.95,231.044775,9.34248611111111,14.0043845873644,49.8436752863144,-45.0,5248445164.609918,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1017,970,RACS_1545+09,-1,-1,-1,--NULL--,15 45 40.298,+09 20 32.95,236.417908333333,9.34248611111111,17.9802141019926,45.2688508694208,-45.0,-1.0,-1.0,-1.0,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1018,971,RACS_1607+09,69435,0,69447,OBSERVED,16 07 09.85,+09 20 32.95,241.791041666667,9.34248611111111,21.4497025027769,40.6135264551337,-45.0,5241122655.842687,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1019,972,RACS_1628+09,69436,0,69447,OBSERVED,16 28 39.402,+09 20 32.95,247.164175,9.34248611111111,24.5518799508151,35.9033589101715,-45.0,5241124003.406206,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1020,973,RACS_1650+09,69283,0,69228,OBSERVED,16 50 08.955,+09 20 32.95,252.5373125,9.34248611111111,27.3876599800026,31.1568860356829,-45.0,5240865954.447742,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1021,974,RACS_1711+09,69138,0,69110,OBSERVED,17 11 38.507,+09 20 32.95,257.910445833333,9.34248611111111,30.0325599301003,26.3881792283095,-45.0,5240608362.234239,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1022,975,RACS_1733+09,68907,0,68942,OBSERVED,17 33 08.059,+09 20 32.95,263.283579166667,9.34248611111111,32.5451190984263,21.6084823501137,-45.0,5240092790.403454,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1023,976,RACS_1754+09,68357,0,68356,OBSERVED,17 54 37.611,+09 20 32.95,268.6567125,9.34248611111111,34.9725350058213,16.8273196695534,-45.0,5238974543.708542,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1024,977,RACS_1816+09,68141,0,68132,OBSERVED,18 16 07.164,+09 20 32.95,274.02985,9.34248611111111,37.354569516542,12.053250122684,-45.0,5238544163.881342,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1025,978,RACS_1837+09,68686,0,68653,OBSERVED,18 37 36.716,+09 20 32.95,279.402983333333,9.34248611111111,39.7263477053333,7.29445313019545,-45.0,5239664565.903743,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1026,979,RACS_1859+09,68080,0,68132,OBSERVED,18 59 06.268,+09 20 32.95,284.776116666667,9.34248611111111,42.1204945654022,2.55917553133605,-45.0,5238460417.42579,895.7952008526611,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1027,980,RACS_1920+09,68082,0,68132,OBSERVED,19 20 35.82,+09 20 32.95,290.14925,9.34248611111111,44.5688451793936,-2.14382581707706,-45.0,5238462348.36211,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1028,981,RACS_1942+09,67986,0,67979,OBSERVED,19 42 05.373,+09 20 32.95,295.5223875,9.34248611111111,47.1039426390913,-6.80485886031321,-45.0,5238291394.806143,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1029,982,RACS_2003+09,67710,0,67702,OBSERVED,20 03 34.925,+09 20 32.95,300.895520833333,9.34248611111111,49.760429364181,-11.4128045197989,-45.0,5237776183.173502,895.7952008526611,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1030,983,RACS_2025+09,67711,0,67702,OBSERVED,20 25 04.477,+09 20 32.95,306.268654166667,9.34248611111111,52.576451951021,-15.9545761435891,-45.0,5237777148.641663,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1031,984,RACS_2046+09,68883,0,68884,OBSERVED,20 46 34.029,+09 20 32.95,311.6417875,9.34248611111111,55.59509091168,-20.4144145689718,-45.0,5240018831.339902,915.7017607968139,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1032,985,RACS_2108+09,69149,0,69170,OBSERVED,21 08 03.582,+09 20 32.95,317.014925,9.34248611111111,58.8658453225817,-24.7730280646817,-45.0,5240623337.939326,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1033,986,RACS_2129+09,69150,0,69170,OBSERVED,21 29 33.134,+09 20 32.95,322.388058333333,9.34248611111111,62.4460526172508,-29.0064837797275,-45.0,5240624313.360766,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1034,987,RACS_2151+09,69358,0,69345,OBSERVED,21 51 02.686,+09 20 32.95,327.761191666667,9.34248611111111,66.4020245547256,-33.0848599282277,-45.0,5240968279.253374,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1035,988,RACS_2212+09,69194,0,69170,OBSERVED,22 12 32.238,+09 20 32.95,333.134325,9.34248611111111,70.809290119616,-36.970578289718,-45.0,5240713369.117054,836.0755200665283,836.0755200000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1036,989,RACS_2234+09,69195,0,69170,OBSERVED,22 34 01.791,+09 20 32.95,338.5074625,9.34248611111111,75.7509303611806,-40.6165464136746,-45.0,5240714334.585215,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1037,990,RACS_2255+09,69196,0,69170,OBSERVED,22 55 31.343,+09 20 32.95,343.880595833333,9.34248611111111,81.3121946808978,-43.9643436222715,-45.0,5240715300.053374,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1038,991,RACS_2317+09,71890,0,71914,OBSERVED,23 17 00.895,+09 20 32.95,349.253729166667,9.34248611111111,87.5689544060049,-46.9431320080761,-45.0,5248815817.347454,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1039,992,RACS_2338+09,71891,0,71914,OBSERVED,23 38 30.447,+09 20 32.95,354.6268625,9.34248611111111,94.5674373861072,-49.4704200341042,-45.0,5248816852.488574,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1040,993,RACS_2359+09,73559,0,73590,OBSERVED,00 00 00,+09 20 32.95,0.0,9.34248611111111,102.295309884331,-51.4564435703784,-45.0,5253385330.4835825,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1041,994,RACS_0021+09,73561,0,73590,OBSERVED,00 21 29.552,+09 20 32.95,5.37313333333333,9.34248611111111,110.65090393185,-52.8137373349488,-45.0,5253387312.734591,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1042,995,RACS_0042+09,71112,0,71110,OBSERVED,00 42 59.104,+09 20 32.95,10.7462666666667,9.34248611111111,119.427320222958,-53.4717325225581,-45.0,5246754171.900287,915.7017598431396,915.7017600000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1043,996,RACS_0104+09,71113,0,71110,OBSERVED,01 04 28.656,+09 20 32.95,16.1194,9.34248611111111,128.331133469355,-53.3925069354515,-45.0,5246755157.275006,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1044,997,RACS_0125+09,70431,0,70447,OBSERVED,01 25 58.208,+09 20 32.95,21.4925333333333,9.34248611111111,137.040078711393,-52.5807655440984,-45.0,5244601290.043775,836.075519112854,836.0755200000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1045,998,RACS_0147+09,67772,0,67808,OBSERVED,01 47 27.761,+09 20 32.95,26.8656708333333,9.34248611111111,145.275505857842,-51.0825429743802,-45.0,5237969223.831934,836.0755200665283,836.0755200000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1046,999,RACS_0208+09,67773,0,67808,OBSERVED,02 08 57.313,+09 20 32.95,32.2388041666667,9.34248611111111,152.852802457239,-48.9733934103086,-45.0,5237970129.580415,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1047,1000,RACS_0230+09,67774,0,67808,OBSERVED,02 30 26.865,+09 20 32.95,37.6119375,9.34248611111111,159.691545602574,-46.3423537758815,-45.0,5237971095.048574,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1048,1001,RACS_0251+09,69233,0,69228,OBSERVED,02 51 56.417,+09 20 32.95,42.9850708333333,9.34248611111111,165.79460076919,-43.2782485160462,-45.0,5240816379.703678,836.0755200665283,836.0755200000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1049,1002,RACS_0313+09,68094,0,68132,OBSERVED,03 13 25.97,+09 20 32.95,48.3582083333333,9.34248611111111,171.216701321469,-39.8612962851912,-45.0,5238490207.59283,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1050,1003,RACS_0334+09,68096,0,68132,OBSERVED,03 34 55.522,+09 20 32.95,53.7313416666667,9.34248611111111,176.037087362123,-36.159669346893,-45.0,5238492138.529151,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1051,1004,RACS_0356+09,68097,0,68132,OBSERVED,03 56 25.074,+09 20 32.95,59.104475,9.34248611111111,180.341273317389,-32.2292340391104,-45.0,5238493103.99731,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1052,1005,RACS_0417+09,67781,0,67808,OBSERVED,04 17 54.626,+09 20 32.95,64.4776083333333,9.34248611111111,184.211016626538,-28.114894500886,-45.0,5237977932.951935,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1053,1006,RACS_0439+09,67782,0,67808,OBSERVED,04 39 24.179,+09 20 32.95,69.8507458333333,9.34248611111111,187.719934752595,-23.8524406474721,-45.0,5237978908.373374,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1054,1007,RACS_0500+09,67783,0,67808,OBSERVED,05 00 53.731,+09 20 32.95,75.2238791666666,9.34248611111111,190.932355305832,-19.4703945804493,-45.0,5237979883.794814,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1055,1008,RACS_0522+09,67604,0,67636,OBSERVED,05 22 23.283,+09 20 32.95,80.5970125,9.34248611111111,193.903838624723,-14.9915857559252,-45.0,5237636077.375871,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1056,1009,RACS_0543+09,67606,0,67636,OBSERVED,05 43 52.835,+09 20 32.95,85.9701458333333,9.34248611111111,196.682387654417,-10.434471223518,-45.0,5237638040.052094,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1057,1010,RACS_0605+09,67677,0,67702,OBSERVED,06 05 22.388,+09 20 32.95,91.3432833333333,9.34248611111111,199.309908102303,-5.81417095809462,-45.0,5237724454.650238,836.0755200665283,836.0755200000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1058,1011,RACS_0626+09,67608,0,67636,OBSERVED,06 26 51.94,+09 20 32.95,96.7164166666667,9.34248611111111,201.823675236782,-1.14330728578142,-45.0,5237640081.138046,846.0287995617675,846.0288000000002,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1059,1012,RACS_0648+09,67610,0,67636,OBSERVED,06 48 21.492,+09 20 32.95,102.08955,9.34248611111111,204.257772087331,3.56735743513402,-45.0,5237641962.307966,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1060,1013,RACS_0709+09,67367,0,67390,OBSERVED,07 09 51.044,+09 20 32.95,107.462683333333,9.34248611111111,206.644469989133,8.30836585964038,-45.0,5237126852.530559,905.748479394226,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1061,1014,RACS_0731+09,67031,0,67053,IMAGED,07 31 20.597,+09 20 32.95,112.835820833333,9.34248611111111,209.015643314702,13.0711083973271,-45.0,5236438758.617471,895.7951998989868,895.7952000000001,-1,5256885344.767687,123699805,9.299999999999988,8.700000000000012,-53.25,-0.006195540074259043,1.2335630655288696,200.71043943457465,193.93877217244307,50.28034012343426,154.08386134323675,637.111677957341,5256912152,4536,0,0,0,,100,1.0,
1062,1015,RACS_0752+09,67369,0,67390,OBSERVED,07 52 50.149,+09 20 32.95,118.208954166667,9.34248611111111,211.404291523433,17.8473804183285,-45.0,5237129602.068862,905.7484803479003,905.7484800000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
1063,1016,RACS_0814+09,67328,0,67348,OBSERVED,08 14 19.701,+09 20 32.95,123.5820875,9.34248611111111,213.846336947776,22.62897201564,-45.0,5237044438.9297905,895.7951998989868,895.7952000000001,-1,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,0,0,0,,0,1.0,
