INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV,MED_VRMS_uJy,MIN_VRMS_uJy,MAX_VRMS_uJy,FSCALE,PLANET
0,0,RACS_1213-37,35823,0,35759,IMAGED,12 13 05.454,-37 14 54.56,183.272725,-37.2484888888889,294.521115331906,24.9961930925535,-45.0,5148739603.75949,895.795,895.795,36,5222859046.41187,197404929,8.70000000000001,6.59999999999999,-53.63,-0.006319005042315,0.491659104824066,190.476182127458,182.191424635948,171.923867263776,133.025261982889,1538.64118096738,5222863180,2960,1,0,0,,100,176.825516973622,119.990239909384,693.838577717543,1.0774966993018096,0
0,0,RACS_1211-18,35824,0,35759,IMAGED,12 11 15,-18 40 03.793,182.8125,-18.6677202777778,289.831903604471,43.1794473390194,-45.0,5148740917.59245,905.748,905.748,36,5222859317.05497,197434532,9.29999999999999,6.3,-62.46,-0.007866960950196,1.80396938323975,195.802206459356,186.576184276288,182.410713073692,130.329836201367,1674.25016794848,5222863382,2810,1,0,0,,100,176.771456608549,115.136397653259,662.265752907842,1.0740232130888765,0
0,0,RACS_1232-14,35825,0,35759,IMAGED,12 32 43.636,-14 00 32.06,188.181816666667,-14.0089055555556,296.058377764906,48.6129699581143,-45.0,5148742082.12621,905.748,905.748,36,5222859406.597,197373184,9.69999999999998,6.3,-64.3,-0.008078452199698,0.308428972959518,247.358238723563,235.922719129268,239.572309520309,164.033746966793,2723.9616060363,5222863564,2343,0,0,0,,100,236.689535086043,163.855991559103,908.713846001774,1.0704215126141328,0
0,0,RACS_1253-09,35826,0,35759,IMAGED,12 53 43.88,-09 20 42.18,193.432833333333,-9.34505,303.883574326247,53.5224598119319,-45.0,5148743276.51981,905.748,905.748,36,5222859654.75266,197335701,9.9,6.40000000000001,-67.2,-0.006958812009543,0.604735553264618,212.81524160511,202.362970890876,201.797878829678,140.981032284566,2255.63324178211,5222863679,2707,1,0,0,,100,186.912511708215,127.184626762755,716.273323632777,1.066250449599509,0
0,0,RACS_1315-04,35827,0,35759,IMAGED,13 15 13.432,-04 40 34.83,198.805966666667,-4.67634166666667,314.067312975455,57.6802328293856,-45.0,5148744381.33389,895.795,895.795,36,5217977538.3737,197204483,10.4,6.40000000000001,-70.48,-0.007349014282227,0.823897540569305,216.83617854136,206.225907961235,200.746000577779,142.060540710404,1670.99691267982,5217987644,2644,1,0,0,,100,192.576095287222,116.871226055082,727.114791516215,1.0619940531279175,0
0,0,RACS_1336+00,35828,0,35759,IMAGED,13 36 42.985,+00 00 00,204.179104166667,0.0,326.633301373616,60.7710611298131,-45.0,5148745565.77421,905.748,905.748,36,5222859478.5489,197132567,11.7,6.59999999999999,-74.54,-0.007323417346925,0.690241575241089,236.889394501388,224.295484171908,227.622472015532,147.94908725747,2727.56560066172,5222863407,2597,1,0,0,,100,205.149619432632,131.17169146426,803.933711722493,1.05704330477586,0
0,0,RACS_1358+04,35829,0,35759,IMAGED,13 58 12.537,+04 40 25.59,209.5522375,4.673775,341.208980757829,62.4742022249725,-45.0,5148746760.16781,905.748,905.748,36,5222859675.30375,197340559,11.4,6.99999999999998,-68.35,-0.007462496869266,1.01172983646393,235.83146357554,224.652836768059,215.861390460567,152.982301761523,2643.56853239089,5222863445,2458,1,0,0,,100,201.653019757941,111.561370431446,761.141534894705,1.051686936872259,0
0,0,RACS_1419+04,35830,0,35759,IMAGED,14 19 42.089,+04 40 25.59,214.925370833333,4.673775,349.972459205255,59.2280634000012,-45.0,5148747954.56141,905.748,905.748,36,5217983418.44236,197302989,11.3,6.99999999999998,-69.59,-0.013575814664364,4.75083494186401,246.265431171527,231.270085734841,247.350581299999,161.19801441416,3209.58793985128,5217988279,2325,1,0,0,,100,209.67164891772,124.501442769542,810.020370408893,1.0460109120180903,0
0,0,RACS_1441+04,35831,0,35759,IMAGED,14 41 11.641,+04 40 25.59,220.298504166667,4.673775,357.166001649055,55.5271094277756,-45.0,5148749148.95501,905.748,905.748,36,5222890260.0095,197203144,11.3,6.99999999999998,-69.22,-0.007752784062177,2.14542698860168,251.270099071505,236.0193920538,247.751286738729,161.234887464564,2344.34180121849,5222893902,2451,1,0,0,,100,211.96594752837,128.294574096799,806.976575404406,1.0400632877005653,0
0,0,RACS_1451+23,35832,0,35759,IMAGED,14 51 25.714,+23 19 06.265,222.857141666667,23.3184069444444,31.6400962844987,62.66166982151,-45.0,5148750343.34861,915.702,915.702,36,5222889328.90367,197374938,13.7,6.99999999999998,-31.42,-0.007253036368638,0.621740579605103,212.68507672558,202.290250746575,196.046393936951,139.806200257931,1791.18298529872,5222893166,2847,1,0,0,,100,189.273981959559,119.881231512409,697.636976838112,1.0338936539454278,0
0,0,RACS_1524-09,35833,0,35759,IMAGED,15 24 10.746,-09 20 42.18,231.044775,-9.34505,353.694484664932,38.0404640974791,-45.0,5148751547.69549,915.702,915.702,36,5217985744.92229,197185035,9.9,6.3,-67.0,-0.01274800952524,1.75176453590393,214.077107547565,203.657437019206,202.142261445504,145.840105434274,1917.53361364751,5217993910,2610,1,0,0,,100,192.703184438869,108.2987873815,727.671547792852,1.027499202251266,0
0,0,RACS_1537-23,35834,0,35759,IMAGED,15 37 08.571,-23 19 15.47,234.2857125,-23.3209638888889,345.293724039441,25.6127083029114,-45.0,5148752821.71533,905.748,905.748,36,5217985883.26186,197502212,9.0,6.3,-61.69,-0.007517162244767,0.292568653821945,204.440473891612,195.913469886072,188.446425148194,142.507120447746,1557.6746256993,5217994249,2779,1,0,0,,100,187.782003195025,124.808808322996,721.692107617855,1.020603302596711,0
0,0,RACS_1549-14,35835,0,35759,IMAGED,15 49 05.454,-14 00 32.06,237.272725,-14.0089055555556,354.881419544039,30.426935091581,-45.0,5148754016.10893,905.748,905.748,36,5222890910.81616,197276945,9.79999999999999,6.40000000000001,-65.69,-0.008874175138772,2.27236795425415,262.447668235332,249.762156014808,244.716161815207,167.858030462018,2223.45841664398,5222894679,2151,0,0,0,,100,241.933958022855,147.367201861925,918.06665295735,1.014069785684941,0
0,0,RACS_1610-14,35836,0,35759,IMAGED,16 10 54.545,-14 00 32.06,242.727270833333,-14.0089055555556,358.919042713524,26.5002942838032,-45.0,5148755210.50253,915.702,915.702,36,5222890373.56409,197219304,9.9,6.3,-66.49,-0.019409496337175,1.74041926860809,271.082555037061,258.688486644017,260.263231135126,180.744931819794,2423.78333270594,5222894165,2119,0,0,0,,100,256.208935752511,168.571015819907,966.29757899791,1.0075217359300879,0
0,0,RACS_1634-37,35837,0,35759,IMAGED,16 34 54.545,-37 14 54.56,248.727270833333,-37.2484888888889,344.5237364843,6.97970362672754,-45.0,5148756434.75597,905.748,905.748,36,5222890277.46153,197381520,8.70000000000001,6.59999999999999,-53.07,-0.006909535266459,1.28366005420685,200.013329666398,191.563768122794,185.951328125685,137.643190557821,1666.78858616336,5222894461,2612,1,0,0,,100,188.537203939632,131.380409584381,726.060476154089,1.0008470933495588,0
0,0,RACS_1650+09,35838,0,35759,IMAGED,16 50 08.955,+09 20 32.95,252.5373125,9.34248611111111,27.3876599800026,31.1568860356829,-45.0,5148757629.14957,915.702,915.702,36,5222890675.64342,197263834,11.2,7.09999999999999,-53.62,-0.0068115349859,0.938216805458069,217.332024146576,207.015645292795,199.987769047556,140.686470636887,2008.31322355391,5222895499,2522,1,0,0,,100,189.854821655899,111.388093500864,717.142887879163,0.9944211055322508,0
0,0,RACS_1711+09,35839,0,35759,IMAGED,17 11 38.507,+09 20 32.95,257.910445833333,9.34248611111111,30.0325599301003,26.3881792283094,-45.0,5148758694.15053,895.795,895.795,36,5222902891.82725,197270630,11.1,7.09999999999999,-54.43,-0.009112519212067,0.670604586601257,223.121951296208,212.177125584831,204.774157149404,150.044884480221,1795.63950184454,5222906437,2545,1,0,0,,100,194.553897017613,124.967482406646,712.183827999979,0.9888014074667515,0
0,0,RACS_1733-09,35840,0,35759,IMAGED,17 33 08.059,-09 20 42.18,263.283579166667,-9.34505,15.3122259557359,12.7204940905957,-45.0,5148759878.59085,915.702,915.702,36,5222902582.56689,197351512,9.9,6.3,-67.21,-0.014096955768764,1.38359880447388,224.342105828717,213.428212208335,210.913561098784,146.035200759514,1885.17144770866,5222906180,2507,1,0,0,,100,197.668552398682,117.901585996151,765.405237674713,0.9827140651325738,0
0,0,RACS_1754-04,35841,0,35759,IMAGED,17 54 37.611,-04 40 34.83,268.6567125,-4.67634166666667,22.146263835464,10.3965785329767,-45.0,5148761072.98445,905.748,905.748,36,5222905113.93576,197341090,10.5,6.40000000000001,-70.61,-0.006820518523455,2.25398373603821,223.548715250681,212.405075979603,213.34395829215,151.52158093859,2145.50274508895,5222908896,2497,1,0,0,,100,198.201028979383,121.837481856346,763.514603022486,0.9767903506720377,0
0,0,RACS_1816+00,35842,0,35759,IMAGED,18 16 07.164,+00 00 00,274.02985,0.0,28.8803467721759,7.85174893793745,-45.0,5148762267.37805,905.748,905.748,36,5222902429.79287,197038229,11.8,6.59999999999999,-74.04,-0.007807284593582,1.95399153232574,260.527342845105,242.312894832049,248.926919484683,150.977709454196,2358.97510435247,5222906985,2348,1,0,0,,100,217.50988526037,127.61376274284,800.393638201058,0.9711231713059051,0
0,0,RACS_1837+04,35843,0,35759,IMAGED,18 37 36.716,+04 40 25.59,279.402983333333,4.673775,35.5285779509464,5.20008944796595,-45.0,5148763461.77165,905.748,905.748,36,5222907628.85394,197277465,11.3,6.99999999999998,-67.32,-0.007067205384374,0.715788304805756,233.028079599164,221.243631989769,216.002044223593,153.698050949289,2045.40526981792,5222911026,2396,1,0,0,,100,201.796123292297,118.356765597127,771.694933064282,0.9657509796590189,0
0,0,RACS_1859+00,35844,0,35759,IMAGED,18 59 06.268,+00 00 00,284.776116666667,0.0,33.8061398010548,-1.70571946889871,-45.0,5148764656.16525,905.748,905.748,36,5222907682.9734,196940178,11.7,6.59999999999999,-74.47,-0.047935530543327,0.990680515766144,285.027395804075,259.268475355663,738.129388809831,162.997877094108,51327.9309905486,5222912046,2397,1,0,0,,100,227.782846195623,134.77128231898,877.533515449613,0.9607095519276632,0
0,0,RACS_1545-09,35916,0,35917,IMAGED,15 45 40.298,-09 20 42.18,236.417908333333,-9.34505,358.246135564872,34.2182904449469,-45.0,5148927175.53293,915.702,915.702,36,5222907442.58431,196923479,7.90000000000002,6.19999999999999,74.94,-0.010222929529846,1.55928802490234,298.518551995438,284.450907430025,286.295756325995,196.611928975167,2829.61011339418,5222911417,1924,0,0,0,,100,278.509862255305,176.148634636775,1031.25651367009,1.0054582957392648,0
0,0,RACS_1841-41,35918,0,35917,IMAGED,18 41 32.307,-41 52 44.08,280.3846125,-41.8789111111111,353.634936009905,-16.0086246414526,-45.0,5148936639.33273,905.748,905.748,36,5222908209.49973,197132965,7.30000000000001,6.00000000000001,56.49,-0.014107314869762,0.96956592798233,178.803921099324,170.577618313656,167.851245898817,119.16190840917,1854.95368386305,5222912163,2969,1,0,0,,100,168.367681908421,109.627610072494,650.85623646155,0.9813667526805443,0
0,0,RACS_1902-23,35919,0,35917,IMAGED,19 02 51.428,-23 19 15.47,285.714283333333,-23.3209638888889,13.0613750346415,-12.7807105323865,-45.0,5148937862.14848,905.748,905.748,36,5222908899.5256,196998460,7.2,6.00000000000001,70.28,-0.015537088736892,2.26861619949341,180.091610477976,171.699881144087,166.738759104105,119.817670139231,1392.7783556034,5222912532,2745,1,0,0,,100,167.131169291679,113.80371870473,639.4112133421,0.9788274730834207,0
0,0,RACS_1920+09,35920,0,35917,IMAGED,19 20 35.82,+09 20 32.95,290.14925,9.34248611111111,44.5688451793936,-2.14382581707705,-45.0,5148939013.85357,915.702,915.702,36,5222912536.53103,196989206,7.80000000000001,7.2,-46.83,-0.019330564886332,0.666302561759949,212.538861274012,199.600654607195,444.305937185006,141.199708603505,32827.430775998,5222916393,2499,1,0,0,,100,185.153185157105,119.407690363005,701.745331753045,0.9766178579970717,0
0,0,RACS_1942+09,35921,0,35917,IMAGED,19 42 05.373,+09 20 32.95,295.5223875,9.34248611111111,47.1039426390913,-6.8048588603132,-45.0,5148940123.75488,895.795,895.795,36,5222913175.20162,197017780,7.7,7.2,-50.98,-0.006602440960705,1.10526990890503,205.593391910494,195.940212179227,191.335097350441,141.207031182133,1825.08138624097,5222917060,2496,1,0,0,,100,182.627598405816,120.578515634406,685.463717672974,0.9746691928221631,0
0,0,RACS_2032-14,35924,0,35917,IMAGED,20 32 43.636,-14 00 32.06,308.181816666667,-14.0089055555556,31.2199365270134,-28.666911118046,-45.0,5148942983.99577,925.655,925.655,36,5222912824.42093,196930836,7.30000000000001,6.00000000000001,70.82,-0.008748660795391,0.746796846389771,241.047490871421,230.031530722861,235.197928775373,164.637094077753,1983.30003018729,5222917018,2041,0,0,0,,100,234.339240705594,151.332686073147,875.546247698367,0.9705444286026916,0
0,0,RACS_2048-18,35925,0,35917,IMAGED,20 48 45,-18 40 03.793,312.1875,-18.6677202777778,27.8624451566241,-33.9826214824504,-45.0,5148944161.80057,905.748,905.748,36,5217986389.80684,196921384,7.30000000000001,6.00000000000001,72.28,-0.008340897038579,0.581061780452728,182.836863444946,173.825260755195,174.569272092075,121.180345607387,1533.73561036242,5217996600,2873,0,0,0,,100,168.422673596069,110.338281956501,630.975002422929,0.9692498146061227,1
0,0,RACS_2108-09,35926,0,35917,IMAGED,21 08 03.582,-09 20 42.18,317.014925,-9.34505,40.4729667561148,-34.5472707164018,-45.0,5148945446.43725,915.702,915.702,36,5222916243.77508,197013333,7.6,6.09999999999998,75.04,-0.014357540756464,1.19372200965881,187.481936036966,178.722728358227,176.671581253298,127.10238457433,1626.93527594949,5222921098,2677,1,0,0,,100,170.56204524124,108.192791230977,648.379907943308,0.9681220418164941,0
0,0,RACS_2129+00,35927,0,35917,IMAGED,21 29 33.134,+00 00 00,322.388058333333,0.0,53.5515488357946,-34.5026613187383,-45.0,5148946546.60646,905.748,905.748,36,5217986541.21797,196707140,8.5,6.3,76.08,-0.040821678936482,4.48314619064331,229.317845372114,211.589835347867,219.264839838566,145.108284465996,2363.50223662855,5217993312,2366,1,0,0,,100,192.524188605603,125.030783237889,730.761967133731,0.9673984965239769,0
0,0,RACS_2151-04,35928,0,35917,IMAGED,21 51 02.686,-04 40 34.83,327.761191666667,-4.67634166666667,52.3057902356386,-41.5535537386869,-45.0,5148947777.60601,905.748,905.748,36,5217986833.33104,196970699,7.99999999999999,6.09999999999998,74.6,-0.006906167604029,0.50096869468689,203.794947370412,194.001491409094,188.008438558335,135.467115024711,2072.35005168759,5217998109,2488,1,0,0,,100,182.832955033518,116.282782983035,695.911759976298,0.9668593047562243,0
0,0,RACS_1548-28,35960,0,35961,IMAGED,15 48 00,-27 58 10.2,237.0,-27.9695,343.978114739247,20.5012858061198,-45.0,5149015122.27264,915.702,915.702,36,5222914637.48108,197112028,7.6,5.69999999999999,76.29,-0.006853743921965,1.04490315914154,211.653585695531,201.375657659996,214.542090794573,143.66084014689,1714.71351301166,5222918439,2577,1,0,0,,100,196.459048311226,135.377253172919,761.028262786567,1.0372109530604534,0
0,0,RACS_1912-37,35962,0,35961,IMAGED,19 12 00,-37 14 54.56,288.0,-37.2484888888889,0.376222671084022,-19.844622613808,-45.0,5149024725.08659,905.748,905.748,36,5217993924.00558,196964857,7.09999999999999,5.8,61.46,-0.006666163448244,0.353479504585266,205.611339933878,195.602188469244,207.99740475132,141.018412924414,1623.41071058857,5217997992,2659,1,0,0,,100,191.972991160583,134.624715428799,726.227066479623,1.0219174455674105,0
0,0,RACS_2046-04,35969,0,35970,IMAGED,20 46 34.029,-04 40 34.83,311.6417875,-4.67634166666667,42.4369989199179,-27.6625167948862,-45.0,5149030219.29715,905.748,905.748,36,5217995108.22012,197583737,7.7,6.09999999999998,74.54,-0.011462360620499,1.83674252033234,206.411184957065,195.694510639483,196.284204205469,133.548155460117,1950.72370321332,5218004899,2664,1,0,0,,100,186.07587844599,124.699668958783,707.436352968216,1.028208374882769,0
0,0,RACS_2332-69,35971,0,35970,IMAGED,23 32 18.461,-69 28 28.82,353.076920833333,-69.4746722222222,312.787763242773,-46.1097972708211,-45.0,5149039427.74003,905.748,905.748,36,5222984206.38163,197350971,9.29999999999999,6.50000000000002,19.12,-0.008223188109696,0.999376237392426,185.506742914312,176.901890234128,181.842190217794,128.632218153765,1601.36419229811,5222988317,2819,1,0,0,,100,177.119378349744,114.960690552834,670.882582198828,1.028208374882769,0
0,0,RACS_1738-14,36097,0,36098,IMAGED,17 38 10.909,-14 00 32.06,264.545454166667,-14.0089055555556,11.8842550271196,9.26248334091263,-45.0,5149277491.61817,905.748,905.748,36,5217997551.52803,197014650,7.49999999999999,6.00000000000001,72.99,-0.021934844553471,5.66406917572022,272.009824805122,254.689570401745,248.198617690564,183.599346208961,2259.52501346483,5218003596,2116,0,0,0,,100,251.857694820501,168.037280673161,948.619155678898,1.0121920142441063,0
0,0,RACS_2028-32,36099,0,36098,IMAGED,20 28 57.931,-32 36 41.83,307.241379166667,-32.6116194444444,10.2219728698357,-33.7263637718787,-45.0,5149287036.81369,905.748,905.748,36,5217996582.29267,197198320,7.09999999999999,6.00000000000001,62.1,-0.009685110300779,2.80376386642456,181.23717481247,172.620625578978,179.291037659556,119.125954392577,1480.01275087304,5218047234,2802,1,0,0,,100,168.681915965863,110.622386273462,624.022039119154,0.9869399287015374,0
0,0,RACS_2046-09,36100,0,36098,IMAGED,20 46 34.029,-09 20 42.18,311.6417875,-9.34505,37.6988636740234,-29.7931114812349,-45.0,5149288340.69337,915.702,915.702,36,5222933414.6183,197183198,7.6,6.09999999999998,73.0,-0.006492436397821,0.531331121921539,211.781407745791,201.188522309804,193.212144298517,147.555770478132,1682.86242530998,5222937178,2600,1,0,0,,100,190.386766917072,134.707472170703,706.436636392027,0.9848213762633736,0
0,0,RACS_2100-28,36101,0,36098,IMAGED,21 00 00,-27 58 10.2,315.0,-27.9695,17.7338488290208,-39.1997455862661,-45.0,5149289525.13369,905.748,905.748,36,5217997072.82517,197168872,7.2,5.9,67.27,-0.007971442304552,0.876882314682007,199.594504750155,190.090281699041,210.364277102197,142.859059497107,4218.33298487342,5218004021,2620,1,0,0,,100,185.16780983191,123.850273666903,691.429188009352,0.9832313189506903,0
0,0,RACS_2119-23,36102,0,36098,IMAGED,21 20 00,-23 19 15.47,320.0,-23.3209638888889,25.1906077380649,-42.3738088290324,-45.0,5149290709.57401,905.748,905.748,36,5222942429.32736,197142430,7.2,5.9,70.49,-0.021063296124339,1.25992786884308,184.215221871616,175.111124286307,193.268012934758,128.6995267762,4095.49016365747,5222946578,2872,1,0,0,,100,171.368395967875,122.095152619295,638.985948171467,0.981970310852207,0
0,0,RACS_2138-14,36103,0,36098,IMAGED,21 38 10.909,-14 00 32.06,324.545454166667,-14.0089055555556,39.1377260807982,-43.2090228170697,-45.0,5149291884.06105,905.748,905.748,36,5217998556.12554,197227201,7.49999999999999,6.00000000000001,72.9,-0.015276988968253,1.87317657470703,239.110792540373,233.249336460924,75.0833820950584,173.874991482677,1282.60685586328,5218004141,2277,0,0,0,,100,228.328572120517,158.494032802992,874.964636750519,0.9810527992487204,0
0,0,RACS_2200-14,36104,0,36098,IMAGED,22 00 00,-14 00 32.06,330.0,-14.0089055555556,42.2986725648575,-48.0185043344814,-45.0,5149293088.40793,905.748,905.748,36,5222985103.85398,197224812,7.49999999999999,6.00000000000001,71.69,-0.027180904522538,3.36757969856262,242.7700203909,231.067165234846,227.019895113153,165.451382070758,1838.6693548679,5222989028,2425,0,0,0,,100,226.395335630514,155.061396071687,855.200516525656,0.9804622635930191,0
0,0,RACS_2218-18,36105,0,36098,IMAGED,22 18 45,-18 40 03.793,334.6875,-18.6677202777778,38.2740156083539,-53.9802266309396,-45.0,5149294183.26873,895.795,895.795,36,5218086131.72002,196951655,7.30000000000001,6.00000000000001,71.86,-0.103778272867203,4.45295381546021,181.684921015802,173.004945515103,169.801029620424,125.02315399645,1460.23281315152,5218094025,2730,1,0,0,,100,169.06551172724,113.944755867124,650.031201075763,0.9802364968078198,0
0,0,RACS_2241-18,36106,0,36098,IMAGED,22 41 15,-18 40 03.793,340.3125,-18.6677202777778,41.7736114421556,-58.9479068361314,-45.0,5149295377.66234,895.795,895.795,36,5218087087.00427,197041341,7.2,5.9,73.77,-0.007025745231658,0.917291462421417,187.956618414356,178.467875984474,177.350853155528,129.017771218245,1515.72530759185,5218100380,2631,1,0,0,,100,172.908061358612,119.126139907166,639.339967165142,0.9803295980568808,0
0,0,RACS_2303-18,36107,0,36098,IMAGED,23 03 45,-18 40 03.793,345.9375,-18.6677202777778,46.0938549438646,-63.8623598442389,-45.0,5149296572.05593,895.795,895.795,36,5222942980.74202,197231826,7.2,5.9,71.55,-0.008169511333108,0.857013463973999,183.00305020818,174.109551056188,172.966884227858,129.590976847994,1572.95203297292,5222946808,2757,1,0,0,,100,169.44132221397,114.597285573836,629.410380497575,0.9807762142304441,0
0,0,RACS_2318-41,36108,0,36098,IMAGED,23 18 27.692,-41 52 44.08,349.615383333333,-41.8789111111111,349.09246323465,-65.9594260597332,-45.0,5149297885.88889,915.702,915.702,36,5222943704.53649,197292390,7.30000000000001,6.09999999999998,57.06,-0.022789461538196,2.43084764480591,181.470402264436,172.124369045598,179.876720956355,122.258601319445,1920.62368880739,5222947631,2856,1,0,0,,100,168.335645867046,115.59488484636,635.248376056552,0.9816722734045551,0
0,0,RACS_2338+00,36109,0,36098,IMAGED,23 38 30.447,+00 00 00,354.6268625,0.0,87.0866322520479,-57.7046736964671,-45.0,5149299090.23577,905.748,905.748,36,5222943761.68571,197098045,8.39999999999999,6.3,76.27,-0.007527591194958,0.518820285797119,220.403788618197,209.24858375429,204.557144804166,153.6476369961,2914.23338938855,5222947551,2450,1,0,0,,100,201.538176042959,133.380832266994,753.551081288606,0.9828603407609354,0
0,0,RACS_2359+00,36110,0,36098,IMAGED,00 00 00,+00 00 00,0.0,0.0,96.3372833696901,-60.1885519469145,-45.0,5149300145.28346,905.748,905.748,36,5222979931.39849,197110512,8.39999999999999,6.3,75.39,-0.011563931591809,2.50899887084961,219.745983805278,207.171136100279,197.316678669968,148.438701813445,1774.39220928987,5222983785,2563,1,0,0,,100,192.441133549437,129.021660541184,716.204463969916,0.9841830316334352,0
0,0,RACS_0021+04,36111,0,36098,IMAGED,00 21 29.552,+04 40 25.59,5.37313333333333,4.673775,108.990697854792,-57.3851747445061,-45.0,5149301339.67706,905.748,905.748,36,5222979958.90827,197191389,7.90000000000002,6.8,79.19,-0.00694985082373,0.952644884586334,206.207102895048,196.303149989371,187.297389485361,141.741063349153,1537.23872971588,5222983806,2648,1,0,0,,100,184.435106348246,118.70024172822,684.782746247947,0.9859892405196704,0
0,0,RACS_0041-41,36112,0,36098,IMAGED,00 41 32.307,-41 52 44.08,10.3846125,-41.8789111111111,310.119913205459,-75.1108901167773,-45.0,5149302663.46329,915.702,915.702,36,5222982840.18562,197102266,7.2,6.00000000000001,55.94,-0.012626680545509,2.53839874267578,181.324150758465,173.218441237506,170.359611008307,125.555393340589,6030.57446490402,5222986655,2875,1,0,0,,100,168.332495377399,120.072698337026,622.516148723662,0.9883602747351555,0
0,0,RACS_0102-32,36113,0,36098,IMAGED,01 02 04.137,-32 36 41.83,15.5172375,-32.6116194444444,280.785754562907,-84.0526778455216,-45.0,5149303728.46425,895.795,895.795,36,5222979969.21688,197169308,7.09999999999999,5.9,64.62,-0.007968727499247,0.545168876647949,187.124153346464,178.429565454951,185.809284016881,127.248028811037,1574.21510779831,5222983976,2726,1,0,0,,100,176.30299407756,122.899698908441,653.353112284094,0.9905369131713172,0
0,0,RACS_0118-37,36114,0,36098,IMAGED,01 18 32.727,-37 14 54.56,19.6363625,-37.2484888888889,275.144000832592,-78.3761328670453,-45.0,5149304912.90457,905.748,905.748,36,5222979961.67386,196968183,7.2,6.00000000000001,60.75,-0.006511145737022,0.537014544010162,187.130783821937,178.106271974656,181.227908384705,125.317551631942,2272.97288174979,5222983970,2899,1,0,0,,100,173.326698131859,125.002392451279,648.062094114721,0.9932243472349792,0
0,0,RACS_0144-37,36115,0,36098,IMAGED,01 44 43.636,-37 14 54.56,26.1818166666667,-37.2484888888889,258.251332471958,-74.8788167188823,-45.0,5149306107.29817,905.748,905.748,36,5222984318.86895,196963730,7.09999999999999,6.00000000000001,56.95,-0.009000100195408,0.791431188583374,182.561520915106,173.538506989463,174.807913621709,125.490149009484,1408.09725230495,5222988233,2815,1,0,0,,100,171.495572431013,112.82446939731,656.411284580827,0.9962012158105431,0
0,0,RACS_0204-41,36116,0,36098,IMAGED,02 04 36.923,-41 52 44.08,31.1538458333333,-41.8789111111111,262.237466171199,-68.9951998655814,-45.0,5149307301.69177,905.748,905.748,36,5222984790.04343,197145035,7.2,6.00000000000001,54.2,-0.006134211551398,2.09025406837463,183.988747197315,175.060232354686,168.645837327886,130.29393167121,1488.79476650456,5222988717,2795,1,0,0,,100,168.995240528602,117.168237920851,657.972705084831,0.9994258400303292,0
0,0,RACS_0226-18,36117,0,36098,IMAGED,02 26 15,-18 40 03.793,36.5625,-18.6677202777778,196.726483453602,-66.6338496826938,-45.0,5149308625.47802,905.748,905.748,36,5222985562.89461,197161527,7.2,5.9,71.43,-0.019217498600483,1.18604052066803,184.598169121767,176.157004179271,174.422353428629,126.397364045886,1417.07609387307,5222989359,2721,1,0,0,,100,171.22010467574,119.880540296435,654.761563055217,1.0032623665920812,0
0,0,RACS_0248-18,36118,0,36098,IMAGED,02 48 45,-18 40 03.793,42.1875,-18.6677202777778,201.746568245906,-61.7691212863703,-45.0,5149309690.47897,895.795,895.795,36,5222990052.73723,197042736,7.09999999999999,5.9,70.77,-0.015921328216791,1.18224370479584,184.669709541428,176.309372734644,173.223788073956,132.383131645095,1460.10008770241,5222993909,2840,1,0,0,,100,173.409236595035,115.39464321686,655.530137009919,1.0065278558895343,0
0,0,RACS_0311-18,36119,0,36098,IMAGED,03 11 15,-18 40 03.793,47.8125,-18.6677202777778,205.665576336707,-56.8276866868733,-45.0,5149310884.87257,895.795,895.795,36,5222990383.9271,197225741,7.2,6.00000000000001,68.8,-0.00608713645488,0.775227606296539,191.226481330934,181.81157214829,193.950615327424,134.293006913939,1635.95590103636,5222994292,2588,1,0,0,,100,179.192596988287,118.95656643901,665.123225189745,1.0103555980022647,0
0,0,RACS_0334-09,36120,0,36098,IMAGED,03 34 55.522,-09 20 42.18,53.7313416666667,-9.34505,196.069521243512,-47.5696040278674,-45.0,5149312158.89241,915.702,915.702,36,5222991587.24214,197242744,7.40000000000002,6.09999999999998,71.51,-0.008764252997935,0.602644085884094,187.45638265532,178.402114844613,174.297578296657,125.480246066694,1470.26067101752,5222995544,2870,1,0,0,,100,173.726715729572,112.512170744594,651.602749712765,1.014601740193745,0
0,0,RACS_0348-23,36121,0,36098,IMAGED,03 48 34.285,-23 19 15.47,57.1428541666667,-23.3209638888889,217.618533637212,-49.9604621348566,-45.0,5149313353.28602,915.702,915.702,36,5222992137.77255,197217802,7.09999999999999,6.00000000000001,68.36,-0.005770953837782,0.593839645385742,176.741511667985,167.808420600463,178.45471551874,124.234314756627,1577.46750341688,5222997904,3040,1,0,0,,100,163.920194609091,112.937843368854,622.832390945405,1.018705233402188,0
